scenario,seed,action_mode,success,episode_length,return,target_moves,obstacle_moves,successful_pushes,final_target_distance,final_obstacle_blocking
stress_partial_double,106542,stochastic,0,200,-1.200000000000001,3,7,10,4,1
stress_partial_double,106543,stochastic,1,168,10.02,7,8,15,0,0
stress_partial_double,106544,stochastic,1,153,10.169999999999998,7,9,16,0,0
stress_partial_double,106545,stochastic,0,200,-1.9000000000000015,0,8,8,7,2
stress_partial_double,106546,stochastic,0,200,-1.100000000000001,3,8,11,4,0
stress_partial_double,106547,stochastic,1,119,10.51,7,8,15,0,0
stress_partial_double,106548,stochastic,1,147,10.229999999999999,7,9,16,0,0
stress_partial_double,106549,stochastic,0,200,-1.3000000000000012,3,4,7,4,2
stress_partial_double,106550,stochastic,1,134,10.36,7,9,16,0,0
stress_partial_double,106551,stochastic,0,200,-1.3000000000000012,3,4,7,4,2
stress_partial_double,106552,stochastic,1,82,10.879999999999999,7,9,16,0,0
stress_partial_double,106553,stochastic,1,83,10.87,7,9,16,0,0
stress_partial_double,106554,stochastic,1,173,9.969999999999999,7,8,15,0,0
stress_partial_double,106555,stochastic,1,92,10.78,7,9,16,0,0
stress_partial_double,106556,stochastic,1,69,11.01,7,9,16,0,0
stress_partial_double,106557,stochastic,1,93,10.77,7,9,16,0,0
stress_partial_double,106558,stochastic,1,105,10.649999999999999,7,10,17,0,0
stress_partial_double,106559,stochastic,1,99,10.709999999999999,7,8,15,0,0
stress_partial_double,106560,stochastic,1,86,10.84,7,7,14,0,0
stress_partial_double,106561,stochastic,1,144,10.259999999999998,7,9,16,0,0
stress_partial_double,106562,stochastic,1,106,10.639999999999999,7,9,16,0,0
stress_partial_double,106563,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,106564,stochastic,0,200,-1.3000000000000012,3,4,7,4,2
stress_partial_double,106565,stochastic,1,112,10.579999999999998,7,9,16,0,0
stress_partial_double,106566,stochastic,1,64,11.059999999999999,7,11,18,0,0
stress_partial_double,106567,stochastic,1,109,10.61,7,8,15,0,0
stress_partial_double,106568,stochastic,0,200,-0.7000000000000008,5,9,14,2,0
stress_partial_double,106569,stochastic,1,60,11.1,7,9,16,0,0
stress_partial_double,106570,stochastic,0,200,-1.200000000000001,3,7,10,4,1
stress_partial_double,106571,stochastic,1,197,9.729999999999999,7,9,16,0,0
stress_partial_double,106572,stochastic,1,130,10.399999999999999,7,8,15,0,0
stress_partial_double,106573,stochastic,0,200,-1.9000000000000012,1,3,4,6,4
stress_partial_double,106574,stochastic,0,200,-1.100000000000001,3,8,11,4,0
stress_partial_double,106575,stochastic,1,115,10.549999999999999,7,8,15,0,0
stress_partial_double,106576,stochastic,1,83,10.87,7,8,15,0,0
stress_partial_double,106577,stochastic,0,200,-2.0000000000000013,1,2,3,6,5
stress_partial_double,106578,stochastic,1,93,10.77,7,8,15,0,0
stress_partial_double,106579,stochastic,0,200,-1.4000000000000012,2,7,9,5,1
stress_partial_double,106580,stochastic,0,200,-1.4000000000000012,3,5,8,4,3
stress_partial_double,106581,stochastic,1,185,9.849999999999998,7,9,16,0,0
stress_partial_double,106582,stochastic,0,200,-1.2000000000000013,3,7,10,4,1
stress_partial_double,106583,stochastic,1,156,10.139999999999999,7,8,15,0,0
stress_partial_double,106584,stochastic,1,154,10.159999999999998,7,9,16,0,0
stress_partial_double,106585,stochastic,0,200,-1.3000000000000012,2,12,14,5,0
stress_partial_double,106586,stochastic,1,149,10.209999999999999,7,9,16,0,0
stress_partial_double,106587,stochastic,1,49,11.209999999999999,7,8,15,0,0
stress_partial_double,106588,stochastic,0,200,-1.100000000000001,3,9,12,4,0
stress_partial_double,106589,stochastic,0,200,-1.100000000000001,3,8,11,4,0
stress_partial_double,106590,stochastic,0,200,-1.200000000000001,3,7,10,4,1
stress_partial_double,106591,stochastic,0,200,-1.100000000000001,3,8,11,4,0
stress_partial_double,106592,stochastic,1,111,10.59,7,8,15,0,0
stress_partial_double,106593,stochastic,1,115,10.549999999999999,7,8,15,0,0
stress_partial_double,106594,stochastic,1,189,9.809999999999999,7,9,16,0,0
stress_partial_double,106595,stochastic,0,200,-1.4000000000000012,3,5,8,4,3
stress_partial_double,106596,stochastic,1,175,9.95,7,9,16,0,0
stress_partial_double,106597,stochastic,0,200,-1.200000000000001,3,7,10,4,1
stress_partial_double,106598,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,106599,stochastic,1,71,10.989999999999998,7,8,15,0,0
