Device: cpu
Observation dim: 129
Loading Stage 7 checkpoint: checkpoints/stage_7_mastered.pt
[Episode  1630] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  130 avg_len=200.0 return=-2.006
[Episode  1640] stage_8B_position    bucket=large_obs0     bucket_success=0.015 total_episodes=  140 avg_len=200.0 return=-1.998
[Episode  1650] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  150 avg_len=200.0 return=-2.026
[Episode  1660] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  160 avg_len=200.0 return=-2.022
[Episode  1670] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  170 avg_len=200.0 return=-2.004
[Episode  1680] stage_8B_position    bucket=large_obs0     bucket_success=0.011 total_episodes=  180 avg_len=200.0 return=-2.000
[Episode  1690] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  190 avg_len=200.0 return=-2.004
[Episode  1700] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  200 avg_len=200.0 return=-2.000
[Episode  1710] stage_8B_position    bucket=large_obs0     bucket_success=0.010 total_episodes=  210 avg_len=200.0 return=-2.002
[Episode  1720] stage_8B_position    bucket=large_obs0     bucket_success=0.010 total_episodes=  220 avg_len=200.0 return=-1.994
[Episode  1730] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  230 avg_len=200.0 return=-2.000
[Episode  1740] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  240 avg_len=200.0 return=-1.998
[Episode  1750] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  250 avg_len=200.0 return=-1.998
[Episode  1760] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  260 avg_len=200.0 return=-2.000
[Episode  1770] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  270 avg_len=200.0 return=-2.000
[Episode  1780] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  280 avg_len=200.0 return=-2.002
[Episode  1790] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  290 avg_len=200.0 return=-2.004
[Episode  1800] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  300 avg_len=200.0 return=-2.004
[Episode  1810] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  310 avg_len=200.0 return=-2.004
[Episode  1820] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  320 avg_len=200.0 return=-2.002
[Episode  1830] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  330 avg_len=200.0 return=-1.998
[Episode  1840] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  340 avg_len=200.0 return=-1.998
[Episode  1850] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  350 avg_len=200.0 return=-1.992
[Episode  1860] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  360 avg_len=200.0 return=-1.992
[Episode  1870] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  370 avg_len=200.0 return=-1.992
[Episode  1880] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  380 avg_len=200.0 return=-1.992
[Episode  1890] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  390 avg_len=200.0 return=-1.992
[Episode  1900] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  400 avg_len=200.0 return=-1.992
[Episode  1910] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  410 avg_len=200.0 return=-1.992
[Episode  1920] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  420 avg_len=200.0 return=-1.992
[Episode  1930] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  430 avg_len=200.0 return=-1.992
[Episode  1940] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  440 avg_len=200.0 return=-1.994
[Episode  1950] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  450 avg_len=200.0 return=-2.000
[Episode  1960] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  460 avg_len=200.0 return=-2.000
[Episode  1970] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  470 avg_len=200.0 return=-2.000
[Episode  1980] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  480 avg_len=200.0 return=-2.000
[Episode  1990] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  490 avg_len=200.0 return=-2.000
[Episode  2000] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  500 avg_len=200.0 return=-2.000
[Episode  2010] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  510 avg_len=200.0 return=-2.000
[Episode  2020] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  520 avg_len=200.0 return=-1.998
[Episode  2030] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  530 avg_len=200.0 return=-1.994
[Episode  2040] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  540 avg_len=200.0 return=-1.994
[Episode  2050] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  550 avg_len=200.0 return=-1.994
[Episode  2060] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  560 avg_len=200.0 return=-1.994
[Episode  2070] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  570 avg_len=200.0 return=-1.996
[Episode  2080] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  580 avg_len=200.0 return=-1.994
[Episode  2090] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  590 avg_len=200.0 return=-1.988
[Episode  2100] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  600 avg_len=200.0 return=-1.988
[Episode  2110] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  610 avg_len=200.0 return=-1.988
[Episode  2120] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  620 avg_len=200.0 return=-1.990
[Episode  2130] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  630 avg_len=200.0 return=-1.994
[Episode  2140] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  640 avg_len=200.0 return=-1.994
[Episode  2150] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  650 avg_len=200.0 return=-1.994
[Episode  2160] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  660 avg_len=200.0 return=-1.994
[Episode  2170] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  670 avg_len=200.0 return=-1.992
[Episode  2180] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  680 avg_len=200.0 return=-1.994
[Episode  2190] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  690 avg_len=200.0 return=-2.000
[Episode  2200] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  700 avg_len=200.0 return=-2.000
[Episode  2210] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  710 avg_len=200.0 return=-2.000
[Episode  2220] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  720 avg_len=200.0 return=-2.002
[Episode  2230] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  730 avg_len=200.0 return=-2.006
[Episode  2240] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  740 avg_len=200.0 return=-2.004
[Episode  2250] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  750 avg_len=200.0 return=-2.004
[Episode  2260] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  760 avg_len=200.0 return=-2.004
[Episode  2270] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=  770 avg_len=200.0 return=-2.004
[Episode  2280] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  780 avg_len=200.0 return=-2.004
