category,scenario,seed,success,episode_length,return,target_moves,obstacle_moves,successful_pushes,final_target_distance,final_obstacle_blocking
obstacle_ood,obstacle_right,300007,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300008,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300009,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_right,300010,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_right,300011,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300012,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300013,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300014,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300015,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300016,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300017,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_right,300018,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300019,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300020,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_right,300021,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_right,300022,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300023,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_right,300024,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_right,300025,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300026,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_right,300027,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300028,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300029,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_right,300030,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300031,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_right,300032,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300033,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_right,300034,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_right,300035,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300036,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_right,300037,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300038,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300039,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_right,300040,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_right,300041,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_right,300042,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_right,300043,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300044,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300045,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_right,300046,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300047,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300048,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_right,300049,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300050,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_right,300051,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300052,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_right,300053,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_right,300054,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300055,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_right,300056,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_right,300057,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300058,0,200,-1.6000000000000014,2,0,2,5,2
obstacle_ood,obstacle_right,300059,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_right,300060,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_right,300061,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_right,300062,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300063,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_right,300064,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300065,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_right,300066,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300067,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300068,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_right,300069,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_right,300070,0,200,-1.6000000000000014,2,0,2,5,2
obstacle_ood,obstacle_right,300071,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300072,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300073,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_right,300074,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300075,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_right,300076,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_right,300077,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_right,300078,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300079,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_right,300080,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300081,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_right,300082,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300083,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_right,300084,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_right,300085,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_right,300086,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300087,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_right,300088,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_right,300089,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300090,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_right,300091,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300092,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300093,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300094,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300095,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_right,300096,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_right,300097,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300098,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_right,300099,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_far_left,400000,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400001,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400002,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400003,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400004,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400005,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400006,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400007,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400008,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400009,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400010,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400011,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400012,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400013,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400014,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400015,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400016,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400017,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400018,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400019,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400020,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400021,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400022,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400023,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400024,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400025,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400026,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400027,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400028,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400029,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400030,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400031,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400032,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400033,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400034,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400035,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400036,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400037,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400038,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400039,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400040,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400041,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400042,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400043,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400044,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400045,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400046,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400047,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400048,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400049,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400050,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400051,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400052,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400053,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400054,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400055,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400056,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400057,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400058,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400059,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400060,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400061,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400062,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400063,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400064,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400065,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400066,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400067,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400068,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400069,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400070,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400071,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400072,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400073,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400074,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400075,0,200,-1.6000000000000012,2,0,2,5,1
obstacle_ood,obstacle_far_left,400076,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400077,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400078,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400079,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400080,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400081,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400082,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400083,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400084,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400085,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400086,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400087,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400088,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400089,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400090,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400091,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400092,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_left,400093,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400094,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400095,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400096,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400097,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400098,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_left,400099,0,200,-1.9000000000000015,0,2,2,7,0
obstacle_ood,obstacle_far_right,500000,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500001,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500002,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500003,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500004,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500005,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500006,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500007,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500008,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500009,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500010,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500011,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500012,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500013,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500014,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500015,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500016,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500017,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500018,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500019,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500020,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500021,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500022,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500023,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500024,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500025,0,200,-1.6000000000000012,2,0,2,5,1
obstacle_ood,obstacle_far_right,500026,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500027,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500028,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500029,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500030,0,200,-1.6000000000000012,2,0,2,5,1
obstacle_ood,obstacle_far_right,500031,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500032,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500033,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500034,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500035,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500036,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500037,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500038,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500039,0,200,-1.6000000000000012,2,0,2,5,1
obstacle_ood,obstacle_far_right,500040,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500041,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500042,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500043,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500044,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500045,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500046,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500047,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500048,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500049,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500050,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500051,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500052,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500053,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500054,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500055,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500056,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500057,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500058,0,200,-1.6000000000000012,2,0,2,5,1
obstacle_ood,obstacle_far_right,500059,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500060,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500061,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500062,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500063,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500064,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500065,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500066,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500067,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500068,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500069,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500070,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500071,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500072,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500073,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500074,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500075,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500076,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500077,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500078,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500079,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500080,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500081,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500082,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500083,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500084,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500085,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500086,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_far_right,500087,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500088,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500089,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500090,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500091,0,200,-1.6000000000000012,2,0,2,5,1
obstacle_ood,obstacle_far_right,500092,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500093,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500094,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500095,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500096,0,200,-1.6000000000000012,2,0,2,5,1
obstacle_ood,obstacle_far_right,500097,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500098,0,200,-2.0000000000000013,0,0,0,7,1
obstacle_ood,obstacle_far_right,500099,0,200,-1.9000000000000015,0,6,6,7,0
obstacle_ood,obstacle_near_target,600000,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600001,0,200,-1.7000000000000013,0,3,3,7,0
obstacle_ood,obstacle_near_target,600002,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_target,600003,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_target,600004,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600005,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600006,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_target,600007,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600008,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600009,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600010,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600011,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_target,600012,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600013,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600014,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_target,600015,0,200,-1.8000000000000014,1,0,1,6,3
obstacle_ood,obstacle_near_target,600016,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600017,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_near_target,600018,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600019,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600020,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600021,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600022,0,200,-1.8000000000000014,1,0,1,6,3
obstacle_ood,obstacle_near_target,600023,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600024,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600025,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600026,0,200,-1.7000000000000013,0,4,4,7,0
obstacle_ood,obstacle_near_target,600027,0,200,-1.7000000000000013,0,4,4,7,0
